OTN_DatasetID	traitNameVerbatim	Trait bucket		Remark
Australian-birds	X125_Feeding_habitat_Terrestrial_Mangrove_trees_9	Habitat		
Australian-birds	X126_Feeding_habitat_Inland_waters_Rivers_and_streams_9	Habitat		
Australian-birds	X127_Feeding_habitat_Inland_waters_Deep_open_water_9	Habitat		
Australian-birds	X128_Feeding_habitat_Inland_waters_Shallow_open_water_9	Habitat		
Australian-birds	X129_Feeding_habitat_Inland_waters_Reeds_and_tall_wet_grassland_9	Habitat		
Australian-birds	X130_Feeding_habitat_Inland_waters_Low_marshland_and_wet_grassland_9	Habitat		
Australian-birds	X131_Feeding_habitat_Coastal_Sandy_9	Habitat		
Australian-birds	X132_Feeding_habitat_Coastal_Rocky_9	Habitat		
Australian-birds	X133_Feeding_habitat_Coastal_Soft_mud_9	Habitat		
Australian-birds	X134_Feeding_habitat_Coastal_Saltmarsh_9	Habitat		
Australian-birds	X135_Feeding_habitat_Coastal_Mangrove_floor_9	Habitat		
Australian-birds	X136_Feeding_habitat_Marine_Very_cold_pelagic_9	Habitat		
Australian-birds	X137_Feeding_habitat_Marine_Cold_pelagic_9	Habitat		
Australian-birds	X138_Feeding_habitat_Marine_Temperate_pelagic_9	Habitat		
Australian-birds	X139_Feeding_habitat_Marine_Warm_pelagic_9	Habitat		
Australian-birds	X140_Feeding_habitat_Marine_Cold_inshore_9	Habitat		
Australian-birds	X141_Feeding_habitat_Marine_Temperate_inshore_9	Habitat		
Australian-birds	X142_Feeding_habitat_Marine_Warm_inshore_9	Habitat		
Australian-birds	X143_Feeding_habitat_Other_non.Australian_habitat_9	Habitat		
Australian-birds	X144_Feeding_habitat_Agricultural_landscapes_9	Habitat		
Australian-birds	X145_Feeding_habitat_Urban_landscapes_9	Habitat		
Australian-birds	X146_Breeding_habitat_Arid_shrubland_9	Habitat		
Australian-birds	X147_Breeding_habitat_Chenopod_shrubland_9	Habitat		
Australian-birds	X148_Breeding_habitat_Heath_9	Habitat		
Australian-birds	X149_Breeding_habitat_Triodia_hummock_grassland_9	Habitat		
Australian-birds	X150_Breeding_habitat_Other_grassland_9	Habitat		
Australian-birds	X151_Breeding_habitat_Mallee_9	Habitat		
Australian-birds	X152_Breeding_habitat_Tropical_savanna_woodland_9	Habitat		
Australian-birds	X153_Breeding_habitat_Temperate_dry_sclerophyll_forest_and_woodland_9	Habitat		
Australian-birds	X154_Breeding_habitat_Temperate_wet_sclerophyll_forest_and_woodland_9	Habitat		
Australian-birds	X155_Breeding_habitat_Rainforest_9	Habitat		
Australian-birds	X156_Breeding_habitat_Mangrove_9	Habitat		
Australian-birds	X157_Breeding_habitat_inland_wetland_9	Habitat		
Australian-birds	X158_Breeding_habitat_Beaches_and_sand_cays_9	Habitat		
Australian-birds	X159_Breeding_habitat_Rocky_coasts_and_islets_9	Habitat		
Australian-birds	X160_Breeding_habitat_Other_non.Australian_habitats_9	Habitat		
Australian-birds	X161_Breeding_habitat_Agricultural_lands_9	Habitat		
Australian-birds	X162_Breeding_habitat_Urban_9	Habitat		
Australian-birds	X163_Food_Fruit_10	Interaction		
Australian-birds	X164_Food_Nectar_or_pollen_10	Interaction		
Australian-birds	X165_Food_Seeds_10	Interaction		
Australian-birds	X166_Food_Foliage_or_herbs_10	Interaction		
Australian-birds	X167_Food_Corms_or_tubers	Interaction		
Australian-birds	X168_Food_Terrestrial_invertebrates_10	Interaction		
Australian-birds	X169_Food_Terrestrial_vertebrates_10	Interaction		
Australian-birds	X170_Food_Carrion_10	Interaction		
Australian-birds	X171_Food_Intertidal_invertebrates_10	Interaction		
Australian-birds	X172_Food_Fish_or_invertebrates_Marine_10	Interaction		
Australian-birds	X173_Food_fish_or_invertebrates_Inland_waters_10	Interaction		
Australian-birds	X174_Feeding_aggregation_Solitary_11	Interaction		
Australian-birds	X175_Feeding_aggregation_Pairs_11	Interaction		
Australian-birds	X176_Feeding_aggregation_Flocks_11	Interaction		
Australian-birds	X177_Mean_Flight_Initiation_Distance_11			
Australian-birds	X178_Clutch_size_average_12			
Australian-birds	X179_Clutch_size_min_12			
Australian-birds	X180_Clutch_size_max_12			
Australian-birds	X181_Egg_length_12			
Australian-birds	X182_Egg_diameter_12			
Australian-birds	X183_Nest_location_Ground_level_12			
Australian-birds	X184_Nest_location_Supported_12			
Australian-birds	X185_Nest_location_Hanging_12			
Australian-birds	X186_Nest_location_Burrow_12			
Australian-birds	X187_Nest_location_Hollow_12			
Australian-birds	X188_Nest_location_Floating_12			
Australian-birds	X189_Nest_aggregation_Solitary_12			
Australian-birds	X190_Nest_aggregation_Colonial_12			
Australian-birds	X191_Nest_aggregation_Parasitic_12	Interaction		
Australian-birds	X192_Breeding_system_Cooperative_12			
Australian-birds	X96_Body_length_8	Morphology/Body size		
Australian-birds	X97_Body_length_min_8	Morphology/Body size		
Australian-birds	X98_Body_length_max_8	Morphology/Body size		
Australian-birds	X99_Body_mass_average_8	Morphology/Body size		
Avonet	Beak.Depth	Morphology		
Avonet	Beak.Length_Culmen			
Avonet	Beak.Length_Nares			
Avonet	Beak.Width			
Avonet	Hand.wing.Index			
Avonet	Kipps.Distance			
Avonet	Secondary1			
Avonet	Tail.Length			
Avonet	Tarsus.Length			
Avonet	Wing.Length	Morphology/Body size		
TRY	Bark calcium (Ca) content per bark dry mass	Physiology		
TRY	Bark carbon (C) content per bark dry mass	Physiology		
TRY	Bark carbon (C) isotope signature (delta 13C)	Physiology		
TRY	Bark carbon/nitrogen (C/N) ratio	Physiology		
TRY	Bark copper (Cu) content per bark dry mass	Physiology		
TRY	Bark crystals			
TRY	Bark density (bark dry mass per bark volume)			
TRY	Bark iron (Fe) content per bark dry mass	Physiology		
TRY	Bark magnesium (Mg) content per bark dry mass	Physiology		
TRY	Bark manganese (Mn) content per bark dry mass	Physiology		
TRY	Bark nitrogen (N) content per bark dry mass	Physiology		
TRY	Bark nitrogen (N) isotope signature (delta 15N)	Physiology		
TRY	Bark persistence (deciduous, persistent)			
TRY	Bark phosphorus (P) content per bark dry mass	Physiology		
TRY	Bark potassium (K) content per bark dry mass	Physiology		
TRY	Bark sclereids arrangement			
TRY	Bark secondary compounds: oil, tannins, latex, slime	Physiology		
TRY	Bark sieve tubes grouping			
TRY	Bark structure	Morphology		
TRY	Bark sulfur (S) content per bark dry mass	Physiology		
TRY	Bark surface structure, texture, age	Morphology?		
TRY	Bark thickness			
TRY	Bark thickness (inner bark)			
TRY	Bark thickness (outer bark)			
TRY	Bark thickness per stem diameter			
TRY	Bark zinc (Zn) content per bark dry mass	Physiology		
TRY	Belowground plant organ acid hydrolyzable extractives per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ annual loss of nitrogen (N) through belowground plant organ mortality as a fraction of annual nitrogen uptake	Physiology		
TRY	Belowground plant organ annual loss of nitrogen (N) through belowground plant organ mortality as a fraction of plant N storage	Physiology		
TRY	Belowground plant organ calcium (Ca) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ carbon (C) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ carbon/nitrogen (C/N) ratio	Physiology		
TRY	Belowground plant organ cellulose and hemicellulose content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ cellulose content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ construction cost per belowground plant organ dry mass			
TRY	Belowground plant organ debris decomposition rate constant			
TRY	Belowground plant organ decomposition: fraction carbon (C) remaining	Physiology		
TRY	Belowground plant organ decomposition: fraction nitrogen (N) remaining	Physiology		
TRY	Belowground plant organ decomposition: fraction of belowground plant organ dry mass not decomposed to original belowground plant organ dry mass			
TRY	Belowground plant organ diameter			
TRY	Belowground plant organ dry mass per belowground plant organ fresh mass (belowground plant organ dry matter content; RDMC)			
TRY	Belowground plant organ dry mass per ground area			
TRY	Belowground plant organ dry mass soluble in neutral solution per belowground plant organ dry mass			
TRY	Belowground plant organ dry mass soluble in nonpolar extractives per belowground plant organ dry mass			
TRY	Belowground plant organ dry mass to leaf dry mass ratio			
TRY	Belowground plant organ dry mass turnover rate			
TRY	Belowground plant organ growth: belowground plant organ dry mass production per ground area per day			
TRY	Belowground plant organ growth: belowground plant organ dry mass production per ground area per year			
TRY	Belowground plant organ growth: fraction of belowground plant organs recovering from pruning			
TRY	Belowground plant organ hemicellulose content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ iron (Fe) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ length per belowground plant organ dry mass (specific belowground plant organ length, SRL)			
TRY	Belowground plant organ lignin content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ magnesium (Mg) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ morphological adaptations: aerenchyma	Morphology		
TRY	Belowground plant organ necromass (dead dry mass) per ground area for specified soil depth increment			
TRY	Belowground plant organ necromass to biomass ratio			
TRY	Belowground plant organ nitrogen (N) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ nitrogen (N) per ground area	Physiology		
TRY	Belowground plant organ nitrogen (N) uptake per ground area per year	Physiology		
TRY	Belowground plant organ nitrogen (N) uptake rate	Physiology		
TRY	Belowground plant organ persistence (lifespan, longevity)			
TRY	Belowground plant organ phenols content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ phosphorus (P) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ polyphenol content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ potassium (K) content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ ratio of lignin to nitrogen (N)	Physiology		
TRY	Belowground plant organ respiration rate per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ rooting depth			
TRY	Belowground plant organ tissue density (belowground plant organ dry mass per belowground plant organ volume)			
TRY	Belowground plant organ water soluble compounds per belowground plant organ dry mass			
TRY	Belowground plant organ water soluble sugar content per belowground plant organ dry mass	Physiology		
TRY	Belowground plant organ/shoot ratio			
TRY	Branch annual growth			
TRY	Branch calcium (Ca) content per branch dry mass	Physiology		
TRY	Branch carbon (C) content per branch dry mass	Physiology		
TRY	Branch copper (Cu) content per branch dry mass	Physiology		
TRY	Branch cross-sectional fraction of bark			
TRY	Branch cross-sectional fraction of conduits (vessels)			
TRY	Branch cross-sectional fraction of fiber			
TRY	Branch cross-sectional fraction of parenchyma			
TRY	Branch cross-sectional fraction of pith			
TRY	Branch cross-sectional fraction of xylem			
TRY	Branch diameter			
TRY	Branch dry mass			
TRY	Branch dry mass per ground area			
TRY	Branch hydraulic conductance			
TRY	Branch iron (Fe) content per branch dry mass	Physiology		
TRY	Branch magnesium (Mg) content per branch dry mass	Physiology		
TRY	Branch manganese (Mn) content per branch dry mass	Physiology		
TRY	Branch nitrogen (N) content per branch dry mass	Physiology		
TRY	Branch nitrogen (N) content per branch dry mass per leaf nitrogen (N) content per leaf dry mass (branch vs. leaf nitrogen concentration)	Physiology		
TRY	Branch nitrogen (N) content per ground area	Physiology		
TRY	Branch number of secondary branches at first branching			
TRY	Branch number per height along the shoot axis			
TRY	Branch phosphorus (P) content per branch dry mass	Physiology		
TRY	Branch potassium (K) content per branch dry mass	Physiology		
TRY	Branch respiration rate per branch dry mass	Physiology		
TRY	Branch respiration rate per branch nitrogen (N) content	Physiology		
TRY	Branch respiration rate per branch surface area	Physiology		
TRY	Branch respiration rate per branch volume	Physiology		
TRY	Branch respiration temperature dependence	Physiology		
TRY	Branch sulfur (S) content per branch dry mass	Physiology		
TRY	Branch vessel density			
TRY	Branch vessel diameter			
TRY	Branch zinc (Zn) content per branch dry mass	Physiology		
TRY	Bud frost hardiness (leaf-buds)			
TRY	Bud physical defence			
TRY	Bud source			
TRY	Budbank height distribution			
TRY	Budbank seasonality	Phenology? and/or Reproduction/Life history?		
TRY	Budburst mean date			
TRY	Coarse root 12 phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root aluminium (Al) content per coarse root dry mass	Physiology		
TRY	Coarse root antimony (Sb) content per coarse root dry mass	Physiology		
TRY	Coarse root arabinans content per coarse root dry mass	Physiology		
TRY	Coarse root arsenic (As) content per coarse root dry mass	Physiology		
TRY	Coarse root bound phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root branching intensity 3: number of root tips per total coarse root length			
TRY	Coarse root cadmium (Cd) content per coarse root dry mass	Physiology		
TRY	Coarse root calcium (Ca) content per coarse root dry mass	Physiology		
TRY	Coarse root carbon (C) content not hydrolyzable in acid extractives per coarse root carbon (C) content	Physiology		
TRY	Coarse root carbon (C) content per coarse root dry mass	Physiology		
TRY	Coarse root carbon (C) content per ground area	Physiology		
TRY	Coarse root carbon/nitrogen (C/N) ) ratio	Physiology		
TRY	Coarse root carbon/nitrogen (C/N) ratio	Physiology		
TRY	Coarse root cellulose and hemicellulose content per coarse root dry mass	Physiology		
TRY	Coarse root cellulose content per coarse root dry mass	Physiology		
TRY	Coarse root chromium (Cr) content per coarse root dry mass	Physiology		
TRY	Coarse root cinnamyl phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root Cl- ion content per coarse root dry mass	Physiology		
TRY	Coarse root conduit diameter			
TRY	Coarse root copper (Cu) content per coarse root dry mass	Physiology		
TRY	Coarse root cortex thickness			
TRY	Coarse root cross-sectional fraction of stele area to coarse root area			
TRY	Coarse root debris decomposition rate constant			
TRY	Coarse root decomposition: fraction nitrogen (N) remaining	Physiology		
TRY	Coarse root decomposition: fraction of coarse root dry mass not decomposed to original coarse root dry mass			
TRY	Coarse root density on screen: number of coarse roots per area of in-growth screen			
TRY	Coarse root diameter			
TRY	Coarse root dry mass fraction in respective root diameter class			
TRY	Coarse root dry mass fraction in respective root order			
TRY	Coarse root dry mass per ground area			
TRY	Coarse root dry mass per soil volume			
TRY	Coarse root dry mass to leaf dry mass ratio			
TRY	Coarse root dry mass turnover			
TRY	Coarse root dry mass turnover rate			
TRY	Coarse root ethanol soluble compounds per coarse root dry mass			
TRY	Coarse root free phenols content per coarse root carbon (C) content	Physiology		
TRY	Coarse root galactans content per coarse root dry mass	Physiology		
TRY	Coarse root growth: coarse root carbon (C) production per ground area and time	Physiology		
TRY	Coarse root growth: coarse root dry mass production per ground area per day			
TRY	Coarse root growth: coarse root dry mass production per ground area per duration of exposition			
TRY	Coarse root growth: coarse root dry mass production per ground area per year			
TRY	Coarse root growth: coarse root elongation			
TRY	Coarse root growth: coarse root length production per ground area per year			
TRY	Coarse root growth: coarse root surface area produced per ground area per year			
TRY	Coarse root growth: fraction of coarse root number that has elongated since last measurement to total number of coarse roots			
TRY	Coarse root hemicellulose content per coarse root dry mass	Physiology		
TRY	Coarse root iron (Fe) content per coarse root dry mass	Physiology		
TRY	Coarse root lead (Pb) content per coarse root dry mass	Physiology		
TRY	Coarse root length density (RLD): coarse root length per ground area			
TRY	Coarse root length fraction in respective root diameter class			
TRY	Coarse root length per coarse root dry mass (specific coarse root length, SRL)			
TRY	Coarse root length per soil volume			
TRY	Coarse root length: distance from coarse root base to tip			
TRY	Coarse root lifespan: fraction of coarse roots that live to the age in ôcoarse root ageö			
TRY	Coarse root lignin content per coarse root dry mass	Physiology		
TRY	Coarse root lignin phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root lignin phenol vegetation index	Physiology		
TRY	Coarse root magnesium (Mg) content per coarse root dry mass	Physiology		
TRY	Coarse root manganese (Mn) content per coarse root dry mass	Physiology		
TRY	Coarse root mannans content per coarse root dry mass	Physiology		
TRY	Coarse root mercury (Hg) content per coarse root dry mass	Physiology		
TRY	Coarse root molybdenum (Mo) content per coarse root dry mass	Physiology		
TRY	Coarse root mortality: coarse root dry mass mortality per ground area and time			
TRY	Coarse root necromass (dead dry mass) per ground area for specified soil depth increment			
TRY	Coarse root necromass to biomass ratio			
TRY	Coarse root nickel (Ni) content per coarse root dry mass	Physiology		
TRY	Coarse root nitrogen (N) content per coarse root dry mass	Physiology		
TRY	Coarse root nitrogen (N) content per ground area	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar 15N-Glycine per shoot dry mass	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar 15NH4+ per shoot dry mass	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar 15NO3- per shoot dry mass	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar inorganic N uptake per coarse root area	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar NH4+ uptake per coarse root area	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar NO3- uptake per coarse root area	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar organic N uptake per coarse root area	Physiology		
TRY	Coarse root nitrogen (N) uptake of molar total 15N per shoot dry mass	Physiology		
TRY	Coarse root nitrogen (N) uptake per ground area per year	Physiology		
TRY	Coarse root phosphorus (P) content per coarse root dry mass	Physiology		
TRY	Coarse root p-hydroxy phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root potassium (K) content per coarse root dry mass	Physiology		
TRY	Coarse root ratio of 3,5-dihydroxybenzoic acid groups to vanillyl phenols	Physiology		
TRY	Coarse root ratio of number of acid groups to number of aldehyde groups in syringyl phenols	Physiology		
TRY	Coarse root ratio of number of acid groups to number of aldehyde groups in vanillyl phenols	Physiology		
TRY	Coarse root ratio of of cinnamyl phenol to vanillyl phenol			
TRY	Coarse root ratio of of syringyl phenol to vanillyl phenol			
TRY	Coarse root ratio of vanillyl phenol to lignin phenol	Physiology		
TRY	Coarse root respiration rate per coarse root dry mass	Physiology		
TRY	Coarse root rhamnans content per coarse root dry mass	Physiology		
TRY	Coarse root rooting depth			
TRY	Coarse root rooting depth: fraction of coarse root dry mass contained in depth interval			
TRY	Coarse root silicon (Si) content per coarse root dry mass	Physiology		
TRY	Coarse root sodium (Na) content per coarse root dry mass	Physiology		
TRY	Coarse root sodium (Na+) ion content per coarse root dry mass	Physiology		
TRY	Coarse root starch content per dry mass	Physiology		
TRY	Coarse root stele diameter			
TRY	Coarse root stele fraction: stele diameter divided by coarse root diameter			
TRY	Coarse root sulfur (S) content per coarse root dry mass	Physiology		
TRY	Coarse root surface area fraction in respective root order			
TRY	Coarse root surface area per coarse root dry mass (specific coarse root area)			
TRY	Coarse root syringyl phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root thallium (Ti) content per coarse root dry mass	Physiology		
TRY	Coarse root tissue density (coarse root dry mass per coarse root volume)			
TRY	Coarse root to fine root mass ratio			
TRY	Coarse root total non-structural carbon (TNC) content per coarse root dry mass	Physiology		
TRY	Coarse root vanillyl phenol content per coarse root carbon (C) content	Physiology		
TRY	Coarse root volume per ground area			
TRY	Coarse root water or ethanol soluble compounds per coarse root dry mass			
TRY	Coarse root water soluble compounds per coarse root dry mass			
TRY	Coarse root xylans content per coarse root dry mass	Physiology		
TRY	Coarse root xylem vessel density in stele: number of xylem vessels per square millimeter of coarse root stele			
TRY	Coarse root zinc (Zn) content per coarse root dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: calcium (Ca) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: carbon (C) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: carbon/nitrogen (C/N) ratio	Physiology		
TRY	Coarse woody debris (CWD) branch: cellulose content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: copper (Cu) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: decomposition rate			
TRY	Coarse woody debris (CWD) branch: decomposition rate constant			
TRY	Coarse woody debris (CWD) branch: density			
TRY	Coarse woody debris (CWD) branch: hemicellulose content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: iron (Fe) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: lignin content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: lignin/nitrogen (lignin/N) ratio	Physiology		
TRY	Coarse woody debris (CWD) branch: magnesium (Mg) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: manganese (Mn) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: nitrogen (N) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: phosphorus (P) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: potassium (K) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: rot type			
TRY	Coarse woody debris (CWD) branch: sodium (Na) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: sulfur (S) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) branch: zinc (Zn) content per branch CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: calcium (Ca) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: carbon (C) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: carbon/nitrogen (C/N) ratio	Physiology		
TRY	Coarse woody debris (CWD) root: cellulose content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: decomposition rate			
TRY	Coarse woody debris (CWD) root: decomposition rate constant			
TRY	Coarse woody debris (CWD) root: density			
TRY	Coarse woody debris (CWD) root: lignin content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: lignin/nitrogen (lignin/N) ratio	Physiology		
TRY	Coarse woody debris (CWD) root: magnesium (Mg) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: manganese (Mn) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: nitrogen (N) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: phosphorus (P) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: potassium (K) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: rot type			
TRY	Coarse woody debris (CWD) root: sodium (Na) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) root: wood fraction			
TRY	Coarse woody debris (CWD) root: zinc (Zn) content per coarse root CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD) stem: acetals content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: alkyls content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: aluminium (Al) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: aromatic content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: bark fraction			
TRY	Coarse woody debris (CWD) stem: calcium (Ca) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: carbon (C) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: carbon/nitrogen (C/N) ratio	Physiology		
TRY	Coarse woody debris (CWD) stem: carboxyls content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: cellulose content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: decomposition rate			
TRY	Coarse woody debris (CWD) stem: decomposition rate constant			
TRY	Coarse woody debris (CWD) stem: iron (Fe) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: lignin content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: lignin/nitrogen ratio	Physiology		
TRY	Coarse woody debris (CWD) stem: magnesium (Mg) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: manganese (Mn) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: N-alkyl content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: nitrogen (N) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: O-alkyl content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: pH			
TRY	Coarse woody debris (CWD) stem: phenols content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: phosphorus (P) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: potassium (K) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: protein content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: rot type			
TRY	Coarse woody debris (CWD) stem: sodium (Na) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: sulfur (S) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD) stem: wood fraction			
TRY	Coarse woody debris (CWD) stem: zinc (Zn) content per stem CWD	Physiology		
TRY	Coarse woody debris (CWD): calcium (Ca) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): carbon (C) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): carbon/nitrogen (C/N) ratio	Physiology		
TRY	Coarse woody debris (CWD): cellulose content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): decomposition rate			
TRY	Coarse woody debris (CWD): density			
TRY	Coarse woody debris (CWD): lignin content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): magnesium (Mg) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): manganese (Mn) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): nitrogen (N) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): phosphorus (P) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): potassium (K) content per CWD dry mass	Physiology		
TRY	Coarse woody debris (CWD): sodium (Na) content per CWD dry mass	Physiology		
TRY	Cone (strobilus) calcium (Ca) content per cone dry mass	Physiology		
TRY	Cone (strobilus) copper (Cu) content per cone dry mass	Physiology		
TRY	Cone (strobilus) diameter			
TRY	Cone (strobilus) dry mass			
